deal_id_x,po_number,order_created,total_deal_quantity,amount_in_company_currency,client_type_x,deal_type_x,special_order_type,deal_stage,automation_tools,revisions,deal_source_ca,number_of_associated_contacts,design_difficulty,SKU,chassis,total_intl_product_quantity,mfp_product_info,vendor_id,est_ship_date,submitted_to_prod,client_type_y,deal_type_y,deal_id_y,Total SKU DZ on PO,intl_unit_cost,fixed_intl_pkg_cost,total_intl_unit_cost_dont_use,COGS int SKU Cost exact,total_product_quantity,cost_per_sku,total_sku_cost
16105359515,41770,11/17/2023,30,587.7,Direct,New Business,,Closed and Won,Intake 4.0 Logged In,,Organic Search,1,Low ,10.02202683v2,10,,2,4,,11/29/2023,,,,3,,,,,30,3.25,156
16249031835,41772,11/27/2023,60,650.96,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Email Marketing,1,Low ,10.02203809v2,10,,2,1,,11/29/2023,,,,5,,,,,60,2.56,184.32
16288422424,41773,11/29/2023,60,677.98,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,,10.02105843v6,10,,2,1,,11/29/2023,,,,5,,,,,60,2.56,184.32
16288692773,41774,11/29/2023,250,2015,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,4,,10.02189218v1,10,,2,1,,11/29/2023,,,,21,,,,,250,1.96,517.44
16177044002,41775,11/22/2023,50,699.71,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Email Marketing,1,Low ,10.02203813v1,10,,2,1,,11/29/2023,,,,5,,,,,50,3.18,228.96
16104134208,41777,11/17/2023,30,469.2,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Pre-Hubspot Contact,1,Low ,55.02204214v2,55,,114,4,,11/29/2023,,,,3,,,,,30,3.42,164.16
15683819954,41778,10/18/2023,120,1490.4,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Organic Search,1,High Res Preview,10.02195098v4,10,,2,1,,11/29/2023,,,,10,,,,,120,2.23,294.36
16287876448,41779,11/29/2023,120,960,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.02184257v2,10,,2,1,,11/29/2023,,,,10,,,,,120,2.23,294.36
16290858917,41781,11/29/2023,360,2746.8,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,,10.02174757v1,10,,2,3,,11/29/2023,,,,30,,,,,360,2.43,903.96
15993567415,41783,11/9/2023,240,2748.38,Direct,Existing Business,,Closed and Won,Revision Request,,Organic Search,1,Medium ,10.02200643v1,10,,2,1,,11/29/2023,,,,20,,,,,240,1.96,493.92
15991932998,41784,11/9/2023,500,2771.2,Direct,Existing Business,,Closed and Won,,,Email Marketing,1,Low ,932204283v1,93,500,120,10,45282,11/29/2023,Direct,existingbusiness,15991932998,42,1.31,0,675.96,655,,,
16291253634,41786,11/29/2023,60,607.8,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,6,,46.02135575v3,46,,113,3,,11/29/2023,,,,5,,,,,60,2.85,205.2
15754159482,41789,10/23/2023,30,458.7,Distributor,Existing Business,,Closed and Won,,,SAGE,2,Low ,10.02196174v1,10,,2,4,,11/29/2023,,,,3,,,,,30,3.25,156
16273871630,41790,11/28/2023,60,1103.54,Direct,New Business,,Closed and Won,3D Builder,,Direct Traffic,1,,49.02204277v1,49,,116,3,,11/29/2023,,,,5,,,,,60,2.78,200.16
16292043886,41791,11/29/2023,90,1032.3,Distributor,Existing Business,,Closed and Won,,,SAGE,1,,10.02189628v3,10,,2,4,,11/29/2023,,,,8,,,,,90,2.83,305.64
16290246488,41792,11/29/2023,60,1033.15,Direct,New Business,,Payment Pending,,,Email Marketing,1,,10.0220253v2,10,,2,4,,11/29/2023,,,,5,,,,,60,2.83,203.76
16104037493,41798,11/17/2023,250,3101.36,Direct,Existing Business,,Closed and Won,,,Organic Search,1,Low ,10.02203145v1,10,,2,1,,11/29/2023,,,,21,,,,,250,1.96,517.44
16273882950,41803,11/28/2023,166,1662.02,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.02204179v1,10,,2,1,,11/29/2023,,,,14,,,,,166,1.96,352.8
16060000377,41807,11/14/2023,90,1452.6,Direct,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Email Marketing,1,Low ,10.02201728v1,10,,2,3,,11/29/2023,,,,8,,,,,90,2.85,307.8
16059765930,41374,11/14/2023,120,1169.1,Distributor,Existing Business,,Closed and Won,Reorder Button,,Event in the Past Year,1,,10.02194578v3,10,,2,3,,11/28/2023,,,,10,,,,,120,2.72,359.04
16138808495,41598,11/20/2023,150,1863,Direct,New Business,,Closed and Won,Intake 4.0 Logged In,,Organic Search,1,Low ,10.02203311v3,10,,2,4,,11/28/2023,,,,13,,,,,150,2.54,426.72
16184222291,41645,11/22/2023,120,722.4,Distributor,Existing Business,,Closed and Won,Reorder Button,,SAGE,1,,55.02195709v2,55,,114,4,,11/28/2023,,,,10,,,,,120,3,396
16246499075,41673,11/27/2023,30,476.7,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,,10.0257203v3,10,,2,1,,11/28/2023,,,,3,,,,,30,3.18,152.64
16041233021,41683,11/13/2023,510,2922.3,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,High Res Preview,10.02203338v1,10,,2,4,,11/28/2023,,,,15,,,,,170,2.54,487.68
16041233021,41683,11/13/2023,510,2922.3,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,High Res Preview,10.02203334v1,10,,2,4,,11/28/2023,,,,15,,,,,170,2.54,487.68
16041233021,41683,11/13/2023,510,2922.3,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,High Res Preview,10.02203339v1,10,,2,4,,11/28/2023,,,,15,,,,,170,2.54,487.68
16252401215,41694,11/27/2023,120,1080,Distributor,Existing Business,,Payment Pending,,,SAGE,2,,10.02188439v2,10,,2,3,,11/28/2023,,,,10,,,,,120,2.72,359.04
16247265595,41697,11/27/2023,100,1022,Distributor,New Business,,Closed and Won,,,Event in the Past Year,3,Low ,17.02203806v4,17,,9,3,,11/28/2023,,,,9,,,,,100,2.85,342
16165772451,41698,11/21/2023,100,1147,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low ,10.02203449v1,10,,2,4,,11/28/2023,,,,9,,,,,100,2.83,339.6
15971143308,41699,11/8/2023,75,795,Distributor,New Business,,Closed and Won,,,Email Marketing,4,High Res Preview,55.02200123v1,55,,114,4,,11/28/2023,,,,7,,,,,75,3,288
16252305938,41706,11/27/2023,30,647.7,Direct,New Business,,Closed and Won,3D Builder,,Organic Search,1,,10.02203848v1,10,,2,4,,11/28/2023,,,,3,,,,,30,3.25,156
16167241638,41707,11/21/2023,120,843.6,Distributor,Existing Business,,Payment Pending,,,SAGE,4,Low ,55.02203266v1,55,,114,4,,11/28/2023,,,,5,,,,,60,3,216
16167241638,41707,11/21/2023,120,843.6,Distributor,Existing Business,,Payment Pending,,,SAGE,4,Low ,55.02203268v1,55,,114,4,,11/28/2023,,,,5,,,,,60,3,216
15863054689,41709,10/31/2023,1200,9280.49,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0224140v16,10,,2,3,,11/28/2023,,,,50,,,,,599,2.28,1395.36
16268553527,41712,11/28/2023,40,812.91,Direct,Existing Business,,Closed and Won,Portal Order,,Organic Search,1,,10.02163357v1,10,,2,3,,11/28/2023,,,,4,,,,,40,3.18,190.8
16269293733,41713,11/28/2023,60,726,Distributor,Existing Business,,Payment Pending,,,Intake,2,,55.02183734v1,55,,114,4,,11/28/2023,,,,5,,,,,60,3,216
16045860478,41714,11/13/2023,71,877.1,Distributor,Existing Business,,Payment Pending,,,Client Referral,1,Low ,55.02201757v1,55,,114,4,,11/28/2023,,,,6,,,,,71,3,252
16270406167,41715,11/28/2023,360,3078,Distributor,Existing Business,,Payment Pending,,,Client Referral,2,,17.02192810v2,17,,9,1,,11/28/2023,,,,10,,,,,120,2.23,294.36
16270406167,41715,11/28/2023,360,3078,Distributor,Existing Business,,Payment Pending,,,Client Referral,2,,17.02192812v2,17,,9,1,,11/28/2023,,,,10,,,,,120,2.23,294.36
16270406167,41715,11/28/2023,360,3078,Distributor,Existing Business,,Payment Pending,,,Client Referral,2,,17.02178321v2,17,,9,1,,11/28/2023,,,,10,,,,,120,2.23,294.36
16270765210,41716,11/28/2023,720,4233.6,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.02202870v2,10,,2,3,,11/28/2023,,,,60,,,,,720,2.01,1471.32
15683809815,41717,10/18/2023,120,1520.4,Direct,Existing Business,,Closed and Won,,,Email Marketing,2,High ,10.02201625v3,10,,2,4,,11/28/2023,,,,10,,,,,120,2.83,373.56
16060016273,41718,11/14/2023,30,647.7,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Direct Traffic,1,High Res Preview,10.02201567v1,10,,2,4,,11/28/2023,,,,3,,,,,30,3.25,156
16270558360,41719,11/28/2023,60,706.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,3,,10.02101046v2,10,,2,4,,11/28/2023,,,,5,,,,,60,2.83,203.76
16273725794,41721,11/28/2023,240,1826.4,Distributor,Existing Business,,Payment Pending,Reorder Button,,Event in the Past Year,1,,10.0293947v2,10,,2,4,,11/28/2023,,,,20,,,,,240,2.54,640.08
16165152781,41722,11/21/2023,500,3968.46,Distributor,Existing Business,,Closed and Won,,,Email Marketing,1,Medium ,10.02203133v2,10,,2,4,,11/28/2023,,,,42,,,,,500,2.54,1310.64
16167535909,41724,11/21/2023,60,706.2,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,,10.0243707v1,10,,2,4,,11/28/2023,,,,5,,,,,60,2.83,203.76
16093915229,41727,11/16/2023,144,861.12,Distributor,Existing Business,,Closed and Won,,,Email Marketing,1,High Res Preview,10.02203945v2,10,,2,4,,11/28/2023,,,,12,,,,,144,2.54,396.24
16046161733,41728,11/13/2023,400,3012,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,High ,17.02201498v5,17,,9,4,,11/28/2023,,,,34,,,,,400,2.54,1066.8
16273509704,41730,11/28/2023,200,2924,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,1,,55.03191310v1,55,,114,3,,11/28/2023,,,,3,,,,,30,3.31,158.88
16273509704,41730,11/28/2023,200,2924,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,1,,55.02191309v1,55,,114,3,,11/28/2023,,,,15,,,,,170,2.67,512.64
16166898341,41733,11/21/2023,120,1411.2,Direct,Existing Business,,Closed and Won,,,Client Referral,4,Low ,10.02203518v1,10,,2,4,,11/28/2023,,,,10,,,,,120,2.83,373.56
16182105752,41734,11/22/2023,30,647.7,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Organic Search,1,Low ,10.02203651v1,10,,2,4,,11/28/2023,,,,3,,,,,30,3.25,156
16275428695,41736,11/28/2023,200,1146,Distributor,New Business,,Closed and Won,,,SAGE,1,,10.0293674v1,10,,2,1,,11/28/2023,,,,17,,,,,200,1.96,423.36
15879351812,41737,11/1/2023,120,1520.4,Direct,New Business,,Closed and Won,3D Builder,,Organic Search,1,,10.02204083v1,10,,2,3,,11/28/2023,,,,10,,,,,120,2.72,359.04
15257779256,41739,9/20/2023,120,943.2,Distributor,Existing Business,,Payment Pending,Intake 4.0 Logged In,,Event in the Past Year,3,High Res Preview,49.02203445v1,49,,116,3,,11/28/2023,,,,10,,,,,120,2.65,349.8
16276402327,41741,11/28/2023,652,4532.44,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.02192364v1,10,,2,1,,11/28/2023,,,,55,,,,,652,1.88,1263.36
16167601445,41742,11/21/2023,60,1058.64,Direct,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Email Marketing,1,Low ,10.02203508v4,10,,2,3,,11/28/2023,,,,5,,,,,60,2.85,205.2
15812836158,41743,10/27/2023,107,1254.04,Distributor,New Business,,Closed and Won,,,Event in the Past Year,2,Low ,10.02204500v2,10,,2,3,,11/28/2023,,,,9,,,,,107,2.85,342
16252148513,41746,11/27/2023,60,1017,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Organic Search,1,High Res Preview,55.02204048v1,55,,114,3,,11/28/2023,,,,5,,,,,60,2.98,214.56
16254451825,41747,11/27/2023,30,458.7,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Organic Search,1,Low ,10.02203942v1,10,,2,1,,11/28/2023,,,,3,,,,,30,3.18,152.64
15991372805,41748,11/9/2023,120,960,Distributor,New Business,,Closed and Won,,,Client Referral,1,Low ,10.02200801v1,10,,2,1,,11/28/2023,,,,10,,,,,120,2.23,294.36
13424273973,41750,5/23/2023,30,476.7,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview,10.02185108v1,10,,2,4,,11/28/2023,,,,3,,,,,30,3.25,156
16186227991,41752,11/22/2023,700,5516,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,Low ,46.02203566v3,46,,113,1,,11/28/2023,,,,30,,,,,350,1.79,665.88
16186227991,41752,11/22/2023,700,5516,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,Low ,10.02203565v2,10,,2,1,,11/28/2023,,,,30,,,,,350,1.96,729.12
15787361860,40747,10/25/2023,250,2136.1,Distributor,Existing Business,,Closed and Won,,,SAGE,3,Low ,55.03203280v2,55,,114,4,,11/27/2023,,,,15,,,,,170,2.71,520.32
15787361860,40747,10/25/2023,250,2136.1,Distributor,Existing Business,,Closed and Won,,,SAGE,3,Low ,55.02203279v2,55,,114,4,,11/27/2023,,,,7,,,,,80,3,288
14531348053,41442,8/8/2023,60,726,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,3,High Res Preview,55.02198739v3,55,,114,4,,11/27/2023,,,,5,,,,,60,3,216
16076400204,41474,11/15/2023,300,2418,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,3,Medium ,10.02202167v4,10,,2,1,,11/27/2023,,,,25,,,,,300,1.96,611.52
16004143222,41511,11/10/2023,240,2148,Distributor,New Business,,Closed and Won,,,Email Marketing,2,Low ,10.04203878v1,10,,2,4,,11/27/2023,,,,10,,,,,120,2.83,373.56
16004143222,41511,11/10/2023,240,2148,Distributor,New Business,,Closed and Won,,,Email Marketing,2,Low ,10.02201842v4,10,,2,4,,11/27/2023,,,,10,,,,,120,2.83,373.56
16075385516,41560,11/15/2023,240,1766.4,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,Low ,10.02202116v1,10,,2,3,,11/27/2023,,,,20,,,,,240,2.43,612.36
15911435364,41568,11/3/2023,120,1080,Distributor,Existing Business,,Closed and Won,,,SAGE,1,High Res Preview,10.02202950v1,10,,2,1,,11/27/2023,,,,10,,,,,120,2.23,294.36
16165916522,41587,11/21/2023,60,703.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,3,,10.0292932v1,10,,2,1,,11/27/2023,,,,5,,,,,60,2.56,184.32
16167136337,41603,11/21/2023,870,6400.3,Distributor,Existing Business,,Payment Pending,,,Client Referral,3,,10.02146843v1,10,,2,4,,11/27/2023,,,,25,,,,,290,2.54,792.48
16167136337,41603,11/21/2023,870,6400.3,Distributor,Existing Business,,Payment Pending,,,Client Referral,3,,10.02144471v2,10,,2,4,,11/27/2023,,,,25,,,,,290,2.54,792.48
15756584980,41620,10/23/2023,1000,6460,Distributor,Existing Business,,Payment Pending,Intake 4.0 Logged In,,Webinar,2,High Res Preview,10.02196050v1,10,,2,3,,11/27/2023,,,,84,,,,,1000,2.01,2050.2
16073734051,41632,11/15/2023,120,1196.4,Distributor,Existing Business,,Payment Pending,,,Client Referral,4,Low ,10.0269989v1,10,,2,3,,11/27/2023,,,,5,,,,,60,2.85,205.2
16073734051,41632,11/15/2023,120,1196.4,Distributor,Existing Business,,Payment Pending,,,Client Referral,4,Low ,10.02202198v1,10,,2,3,,11/27/2023,,,,5,,,,,60,2.85,205.2
16161172517,41641,11/21/2023,60,1247.4,Direct,New Business,,Closed and Won,3D Builder,,Organic Search,1,,10.02203357v2,10,,2,4,,11/27/2023,,,,3,,,,,30,3.25,156
16161172517,41641,11/21/2023,60,1247.4,Direct,New Business,,Closed and Won,3D Builder,,Organic Search,1,,10.02203351v3,10,,2,4,,11/27/2023,,,,3,,,,,30,3.25,156
16163574069,41648,11/21/2023,60,688.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview,10.02203468v1,10,,2,1,,11/27/2023,,,,5,,,,,60,2.56,184.32
16075543435,41650,11/15/2023,240,2296.8,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Client Referral,2,Low ,15.02202948v1,15,,7,3,,11/27/2023,,,,10,,,,,120,3.84,506.88
16075543435,41650,11/15/2023,240,2296.8,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Client Referral,2,Low ,15.02202952v1,15,,7,3,,11/27/2023,,,,10,,,,,120,3.84,506.88
16043243064,41653,11/13/2023,60,1017,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,CommonSku,2,High Res Preview,10.02201027v1,10,,2,3,,11/27/2023,,,,5,,,,,60,2.85,205.2
16219886752,41662,11/24/2023,120,1645.83,Direct,New Business,,Closed and Won,3D Builder,,Organic Search,1,,10.02203688v1,10,,2,3,,11/27/2023,,,,10,,,,,120,2.72,359.04
16094624943,41664,11/16/2023,150,2210.13,Direct,New Business,,Closed and Won,3D Builder,,Organic Search,1,High Res Preview,55.02203808v1,55,,114,3,,11/27/2023,,,,13,,,,,150,2.67,448.56
16076548915,41665,11/15/2023,240,2744.03,Direct,Existing Business,,Closed and Won,,,Organic Search,1,High Res Preview,10.02202068v1,10,,2,3,,11/27/2023,,,,20,,,,,240,2.43,612.36
16162784170,41666,11/21/2023,33,731.66,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Organic Search,1,High Res Preview,10.02203147v1,10,,2,3,,11/27/2023,,,,3,,,,,34,3.18,152.64
16145190071,41667,11/20/2023,40,1002.34,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Organic Search,1,Low ,10.02202956v2,10,,2,3,,11/27/2023,,,,4,,,,,40,3.18,190.8
15159565374,41668,9/14/2023,300,2481.57,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,3,Medium ,10.02189222v3,10,,2,3,,11/27/2023,,,,25,,,,,300,2.43,758.16
16004037018,41670,11/10/2023,60,688.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,5,Low ,10.02200953v3,10,,2,3,,11/27/2023,,,,5,,,,,60,2.85,205.2
16158098216,41671,11/21/2023,240,2744.14,Direct,New Business,,Closed and Won,3D Builder,,Pre-Hubspot Contact,1,Low ,10.02126912v1,10,,2,3,,11/27/2023,,,,20,,,,,240,2.43,612.36
16059366937,41672,11/14/2023,200,1850,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Event Longer Than 1 Year Ago,3,Low ,10.02202959v1,10,,2,3,,11/27/2023,,,,17,,,,,200,2.54,548.64
16149630978,41674,11/20/2023,60,1099.51,Direct,Existing Business,,Closed and Won,,,Direct Traffic,1,,10.02171913v1,10,,2,3,,11/27/2023,,,,5,,,,,60,2.85,205.2
16039376561,41675,11/13/2023,240,2582.4,Direct,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,Medium ,10.02201494v3,10,,2,3,,11/27/2023,,,,20,,,,,240,2.43,612.36
16181393235,41677,11/22/2023,500,3405,Distributor,Existing Business,,Payment Pending,,,Event in the Past Year,1,Low ,10.02203407v1,10,,2,3,,11/27/2023,,,,42,,,,,500,2.43,1253.88
14218146307,41678,7/18/2023,30,398.7,Distributor,Existing Business,,Closed and Won,,,Email Marketing,1,High Res Preview,10.02203747v1,10,,2,3,,11/27/2023,,,,3,,,,,30,3.18,152.64
16180816481,41679,11/22/2023,60,688.2,Distributor,Existing Business,,Payment Pending,,,Pre-Hubspot Contact,2,Low ,10.02203403v1,10,,2,4,,11/27/2023,,,,5,,,,,60,2.83,203.76
16248817543,41680,11/27/2023,60,598.2,Distributor,Existing Business,,Payment Pending,Reorder Button,,Client Referral,2,,10.02107141v1,10,,2,4,,11/27/2023,,,,5,,,,,60,2.83,203.76
16184921862,41681,11/22/2023,30,385.8,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Email Marketing,1,Low ,10.02203492v1,10,,2,1,,11/27/2023,,,,3,,,,,30,3.18,152.64
16249896715,41682,11/27/2023,120,1738.8,Direct,New Business,,Closed and Won,3D Builder,,Organic Search,1,,10.02203789v1,10,,2,3,,11/27/2023,,,,5,,,,,60,2.85,205.2
16249896715,41682,11/27/2023,120,1738.8,Direct,New Business,,Closed and Won,3D Builder,,Organic Search,1,,10.02203790v1,10,,2,3,,11/27/2023,,,,5,,,,,60,2.85,205.2
16141769507,41684,11/20/2023,60,688.2,Distributor,New Business,,Closed and Won,,,Client Referral,2,Low ,10.02203416v1,10,,2,4,,11/27/2023,,,,5,,,,,60,2.83,203.76
15865952155,41685,10/31/2023,360,3982.73,Direct,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Email Marketing,1,High Res Preview,10.02198408v1,10,,2,1,,11/27/2023,,,,30,,,,,360,1.96,729.12
16250600261,41686,11/27/2023,1200,7464,Distributor,Existing Business,,Closed and Won,Portal Order,,Pre-Hubspot Contact,2,,10.02195061v1,10,,2,1,,11/27/2023,,,,100,,,,,1200,1.71,2072.52
16165265759,41687,11/21/2023,60,598.2,Distributor,Existing Business,,Payment Pending,3D Builder,,Client Referral,2,,10.04203134v1,10,,2,4,,11/27/2023,,,,5,,,,,60,2.83,203.76
10810400793,41688,11/4/2022,90,1353.6,Distributor,New Business,,Closed and Won,,,Email Marketing,1,High Res Preview,10.02201634v1,10,,2,4,,11/27/2023,,,,4,,,,,45,3.25,195
10810400793,41688,11/4/2022,90,1353.6,Distributor,New Business,,Closed and Won,,,Email Marketing,1,High Res Preview,10.02201630v1,10,,2,4,,11/27/2023,,,,4,,,,,45,3.25,195
16146736915,41690,11/20/2023,75,770.25,Distributor,Existing Business,,Closed and Won,,,SAGE,1,High Res Preview,10.02203913v1,10,,2,3,,11/27/2023,,,,7,,,,,75,2.85,273.6
16252277285,41691,11/27/2023,500,3660,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,,10.03178229v1,10,,2,1,,11/27/2023,,,,42,,,,,500,1.96,1011.36
15878673732,41695,11/1/2023,360,4910.03,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,3,High Res Preview,17.02199029v1,17,,9,1,,11/27/2023,,,,10,,,,,120,2.23,294.36
15878673732,41695,11/1/2023,360,4910.03,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,3,High Res Preview,17.02203829v1,17,,9,1,,11/27/2023,,,,10,,,,,120,2.23,294.36
15878673732,41695,11/1/2023,360,4910.03,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,3,High Res Preview,17.02199024v1,17,,9,1,,11/27/2023,,,,10,,,,,120,2.23,294.36
16087209503,41696,11/16/2023,120,1400.4,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Paid Search,1,Medium ,10.02203412v1,10,,2,4,,11/27/2023,,,,10,,,,,120,2.83,373.56
16163936375,41702,11/21/2023,120,1520.4,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Organic Search,1,Low ,10.02203828v1,10,,2,1,,11/27/2023,,,,10,,,,,120,2.23,294.36
16177235579,41703,11/22/2023,530,2572,Distributor,New Business,,Payment Pending,,,,2,,10.02189432v1,10,,2,1,,11/27/2023,,,,13,,,,,145,1.96,329.28
16177235579,41703,11/22/2023,530,2572,Distributor,New Business,,Payment Pending,,,,2,,10.02190604v1,10,,2,1,,11/27/2023,,,,13,,,,,145,1.96,329.28
16255051644,41710,11/27/2023,120,1634.34,Direct,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,,10.02193779v1,10,,2,4,,11/27/2023,,,,10,,,,,120,2.83,373.56
16144991156,41711,11/20/2023,75,1217.25,Direct,New Business,,Closed and Won,3D Builder,,Paid Search,1,High Res Preview,46.02203085v1,46,,113,3,,11/27/2023,,,,7,,,,,75,2.85,273.6
15767647359,41659,10/24/2023,120,1110,Wholesale,New Business,,Closed and Won,,,Organic Search,2,Low ,10.02196773v1,10,,2,3,,11/25/2023,,,,10,,,,,120,2.72,359.04
16220582741,41663,11/24/2023,120,1858.8,Direct,Existing Business,,Closed and Won,Reorder Button,,Client Referral,1,,10.02194726v1,10,,2,1,,11/25/2023,,,,5,,,,,60,2.56,184.32
