deal_id_x,po_number,order_created,total_deal_quantity,amount_in_company_currency,client_type_x,deal_type_x,special_order_type,deal_stage,automation_tools,revisions,deal_source_ca,number_of_associated_contacts,design_difficulty,SKU,chassis,total_intl_product_quantity,mfp_product_info,vendor_id,est_ship_date,submitted_to_prod,client_type_y,deal_type_y,deal_id_y,Total SKU DZ on PO,intl_unit_cost,fixed_intl_pkg_cost,total_intl_unit_cost_dont_use,total_intl_sku_cost,total_product_quantity,cost_per_sku,total_sku_cost
11029886609,31453,11/21/2022,240.0,2918.4,Direct,New Business,,Closed and Won,,,Client Referral,1,Medium ,17.02128742v1,17.0,,9.0,1.0,,2022-11-23,,,,5.0,,,,,60.0,2.56,184.32
11029886609,31453,11/21/2022,240.0,2918.4,Direct,New Business,,Closed and Won,,,Client Referral,1,Medium ,17.02128741v1,17.0,,9.0,1.0,,2022-11-23,,,,5.0,,,,,60.0,2.56,184.32
11029886609,31453,11/21/2022,240.0,2918.4,Direct,New Business,,Closed and Won,,,Client Referral,1,Medium ,10.02128350v3,10.0,,2.0,1.0,,2022-11-23,,,,10.0,,,,,120.0,2.23,294.36
11052645635,31454,11/22/2022,120.0,1454.4,Direct,Existing Business,,Closed and Won,,,Email Marketing,1,,10.02128689v1,10.0,,2.0,1.0,,2022-11-23,,,,10.0,,,,,120.0,2.23,294.36
11044445364,31455,11/22/2022,60.0,726.75,Wholesale,New Business,,Closed and Won,,,Client Referral,2,,10.02128533v1,10.0,,2.0,4.0,,2022-11-23,,,,5.0,,,,,60.0,2.58,185.76
10984509597,31456,11/17/2022,60.0,603.6,Distributor,New Business,,Closed and Won,Template Download,,ASI Connect,2,Low ,44.02128628v1,44.0,,21.0,4.0,,2022-11-23,,,,5.0,,,,,60.0,2.75,198.0
10956520351,31457,11/15/2022,102.0,1148.52,Distributor,Existing Business,,Closed and Won,Revision Request,,Event Longer Than 1 Year Ago,2,,10.02127194v1,10.0,,2.0,4.0,,2022-11-23,,,,9.0,,,,,102.0,2.58,309.6
10969703094,31458,11/16/2022,250.0,1992.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,,55.02129719v1,55.0,,114.0,3.0,,2022-11-30,,,,21.0,,,,,250.0,2.49,657.36
10677045330,31459,10/24/2022,500.0,3590.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low ,55.02123465v2,55.0,,114.0,1.0,,2022-11-28,,,,42.0,,,,,500.0,1.96,1011.36
10844653666,31460,11/7/2022,60.0,585.6,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,High Res Preview,10.02125909v1,10.0,,2.0,4.0,,2022-11-23,,,,5.0,,,,,60.0,2.58,185.76
10969988138,31461,11/16/2022,350.0,2747.5,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview,10.02128645v1,10.0,,2.0,1.0,,2022-11-23,,,,30.0,,,,,350.0,1.96,729.12
11050772277,31462,11/22/2022,60.0,675.6,Distributor,Existing Business,,Closed and Won,Reorder Button,,Email Marketing,1,,10.02119164v1,10.0,,2.0,3.0,,2022-11-23,,,,5.0,,,,,60.0,3.66,263.52
10997345913,31463,11/18/2022,100.0,1126.0,Distributor,Existing Business,,Closed and Won,,,CommonSku,2,Low ,10.02128397v1,10.0,,2.0,4.0,,2022-11-23,,,,9.0,,,,,100.0,2.58,309.6
7056097935,31464,12/1/2021,200.0,2274.0,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,2,Medium ,10.0267131v4,10.0,,2.0,3.0,,2022-11-23,,,,17.0,,,,,200.0,2.41,520.56
11043281769,31466,11/22/2022,60.0,693.6,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Medium ,10.02128682v1,10.0,,2.0,4.0,,2022-11-23,,,,5.0,,,,,60.0,2.58,185.76
10931910166,31467,11/14/2022,90.0,1484.35,Direct,Existing Business,,Closed and Won,Portal Order,,Direct Traffic,1,,10.02105304v1,10.0,,2.0,4.0,,2022-11-24,,,,8.0,,,,,90.0,2.58,278.64
10984809500,31468,11/17/2022,120.0,1772.45,Direct,New Business,,Closed and Won,Intake 3.0,,Intake,1,High Res Preview,10.02128065v1,10.0,,2.0,1.0,,2022-11-23,,,,5.0,,,,,60.0,2.56,184.32
10984809500,31468,11/17/2022,120.0,1772.45,Direct,New Business,,Closed and Won,Intake 3.0,,Intake,1,High Res Preview,10.02128063v5,10.0,,2.0,1.0,,2022-11-23,,,,5.0,,,,,60.0,2.56,184.32
11065581612,31469,11/23/2022,140.0,1089.2,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,Low ,10.02128825v1,10.0,,2.0,3.0,,2022-11-23,,,,12.0,,,,,140.0,2.41,375.96
11031206250,31470,11/21/2022,190.0,2160.3,Direct,Existing Business,,Closed and Won,,,Direct Traffic,1,High Res Preview,10.02128319v2,10.0,,2.0,3.0,,2022-11-23,,,,16.0,,,,,190.0,2.41,491.64
11066325658,31471,11/23/2022,60.0,675.6,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,,10.02129192v2,10.0,,2.0,3.0,,2022-11-29,,,,5.0,,,,,60.0,3.66,263.52
11065857683,31472,11/23/2022,120.0,1005.6,Distributor,New Business,,Closed and Won,,,Email Marketing,3,Low ,55.02128840v1,55.0,,114.0,1.0,,2022-11-29,,,,10.0,,,,,120.0,2.23,294.36
10951512593,31473,11/15/2022,63.0,922.49,Direct,Existing Business,,Closed and Won,Intake 3.0,,Organic Search,1,Low ,10.02127695v1,10.0,,2.0,4.0,,2022-11-23,,,,6.0,,,,,63.0,2.58,216.72
10999568544,31474,11/18/2022,120.0,1672.8,Direct,New Business,,Closed and Won,Intake 3.0,,Intake,1,Low ,10.02128436v1,10.0,,2.0,3.0,,2022-11-29,,,,10.0,,,,,120.0,2.58,340.56
10951528356,31475,11/15/2022,60.0,585.6,Distributor,Existing Business,,Closed and Won,Intake 3.0,,Client Referral,1,Low ,10.02127565v1,10.0,,2.0,4.0,,2022-11-23,,,,5.0,,,,,60.0,2.58,185.76
11066303391,31476,11/23/2022,500.0,3515.0,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,,10.02110822v1,10.0,,2.0,1.0,,2022-11-30,,,,42.0,,,,,500.0,1.96,1011.36
10785487878,31477,11/2/2022,250.0,2025.0,Distributor,New Business,,Closed and Won,,,Email Marketing,2,Low ,10.02127462v1,10.0,,2.0,1.0,,2022-11-28,,,,21.0,,,,,250.0,1.96,517.44
10949846281,31478,11/15/2022,120.0,1201.2,Distributor,Existing Business,,Closed and Won,,,SAGE,1,High Res Preview,10.02128146v1,10.0,,2.0,1.0,,2022-11-25,,,,5.0,,,,,60.0,2.56,184.32
10949846281,31478,11/15/2022,120.0,1201.2,Distributor,Existing Business,,Closed and Won,,,SAGE,1,High Res Preview,10.02128146v2,10.0,,2.0,1.0,,2022-11-25,,,,5.0,,,,,60.0,2.56,184.32
11067388338,31479,11/23/2022,60.0,1011.12,Distributor,Existing Business,,Closed and Won,,,WT Strategic Partnerships,2,,10.02110840v1,10.0,,2.0,1.0,,2022-11-29,,,,5.0,,,,,60.0,2.56,184.32
10871327036,31480,11/9/2022,300.0,2145.0,Wholesale,Existing Business,,Closed and Won,,,Organic Search,2,Low ,10.02128831v1,10.0,,2.0,3.0,,2022-11-23,,,,25.0,,,,,300.0,2.41,751.92
10976660787,31481,11/17/2022,120.0,1500.97,Direct,New Business,,Closed and Won,Intake 3.0,,Intake,1,High Res Preview,10.02127728v3,10.0,,2.0,3.0,,2022-11-25,,,,10.0,,,,,120.0,2.58,340.56
10698000972,31482,10/26/2022,500.0,4190.0,Distributor,Existing Business,,Closed and Won,,,Email Marketing,3,High Res Preview,55.02123274v2,55.0,,114.0,1.0,,2022-11-28,,,,21.0,,,,,250.0,1.96,517.44
10698000972,31482,10/26/2022,500.0,4190.0,Distributor,Existing Business,,Closed and Won,,,Email Marketing,3,High Res Preview,55.02123259v2,55.0,,114.0,1.0,,2022-11-28,,,,21.0,,,,,250.0,1.96,517.44
10423743514,31483,10/3/2022,450.0,4608.0,Direct,New Business,,Closed and Won,Template Download,,Referrals,1,Low ,10.02128327v1,10.0,,2.0,3.0,,2022-11-28,,,,38.0,,,,,450.0,2.41,1127.88
11053013648,31484,11/22/2022,60.0,466.8,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low ,10.02128794v2,10.0,,2.0,4.0,,2022-11-23,,,,5.0,,,,,60.0,2.58,185.76
11069218691,31485,11/23/2022,570.0,4007.1,Distributor,Existing Business,,Closed and Won,Portal Order,,WT Reorder,2,,10.02126984v1,10.0,,2.0,3.0,,2022-11-23,,,,48.0,,,,,570.0,2.16,1270.08
11051689556,31486,11/22/2022,300.0,2355.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.02128658v1,10.0,,2.0,3.0,,2022-11-23,,,,25.0,,,,,300.0,2.41,751.92
10981507669,31487,11/17/2022,120.0,1899.63,Direct,Existing Business,,Closed and Won,Intake 3.0,,,1,Not Rated,55.02128558v4,55.0,,114.0,4.0,,2022-11-23,,,,5.0,,,,,60.0,2.75,198.0
10981507669,31487,11/17/2022,120.0,1899.63,Direct,Existing Business,,Closed and Won,Intake 3.0,,,1,Not Rated,55.02128556v4,55.0,,114.0,4.0,,2022-11-23,,,,5.0,,,,,60.0,2.75,198.0
11066591387,31488,11/23/2022,60.0,466.8,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low ,10.02128895v1,10.0,,2.0,1.0,,2022-11-24,,,,5.0,,,,,60.0,2.56,184.32
11049621316,31489,11/22/2022,240.0,2179.2,Distributor,Existing Business,,Closed and Won,,,Email Marketing,3,Medium ,55.02129292v2,55.0,,114.0,3.0,,2022-11-30,,,,11.0,,,,,121.0,2.66,383.04
11049621316,31489,11/22/2022,240.0,2179.2,Distributor,Existing Business,,Closed and Won,,,Email Marketing,3,Medium ,55.02128607v7,55.0,,114.0,3.0,,2022-11-30,,,,11.0,,,,,121.0,2.66,383.04
11069211503,31490,11/23/2022,120.0,1554.57,Direct,Existing Business,,Closed and Won,Portal Order,,Direct Traffic,1,,10.02123480v3,10.0,,2.0,3.0,,2022-11-23,,,,10.0,,,,,120.0,2.58,340.56
11000920168,31491,11/18/2022,240.0,2006.03,Distributor,Existing Business,,Closed and Won,Intake 3.0,,CommonSku,2,Low ,10.02128441v1,10.0,,2.0,3.0,,2022-11-25,,,,10.0,,,,,120.0,2.58,340.56
11000920168,31491,11/18/2022,240.0,2006.03,Distributor,Existing Business,,Closed and Won,Intake 3.0,,CommonSku,2,Low ,10.02128438v3,10.0,,2.0,3.0,,2022-11-25,,,,10.0,,,,,120.0,2.58,340.56
11069232204,31492,11/23/2022,288.0,3476.16,Direct,Existing Business,,Closed and Won,,,Email Marketing,1,,10.02121524v1,10.0,,2.0,4.0,,2022-11-23,,,,12.0,,,,,144.0,2.41,375.96
11069232204,31492,11/23/2022,288.0,3476.16,Direct,Existing Business,,Closed and Won,,,Email Marketing,1,,10.02121525v1,10.0,,2.0,4.0,,2022-11-23,,,,12.0,,,,,144.0,2.41,375.96
10969548178,31493,11/16/2022,240.0,1327.2,Distributor,New Business,,Closed and Won,Template Download,,Client Referral,5,Not Rated,10.02128837v1,10.0,,2.0,3.0,,2022-11-23,,,,10.0,,,,,120.0,2.58,340.56
10969548178,31493,11/16/2022,240.0,1327.2,Distributor,New Business,,Closed and Won,Template Download,,Client Referral,5,Not Rated,10.02128377v2,10.0,,2.0,3.0,,2022-11-23,,,,10.0,,,,,120.0,2.58,340.56
10450770871,31494,10/4/2022,425.0,4820.1,Direct,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,10.02120527v2,10.0,,2.0,3.0,,2022-11-24,,,,21.0,,,,,250.0,2.41,636.24
11069585265,31495,11/23/2022,120.0,0.0,Direct,New Business,,Closed and Won,,,Direct Traffic,1,,10.02126654v2,10.0,,2.0,3.0,,2022-11-23,,,,5.0,,,,,60.0,3.66,263.52
11069585265,31495,11/23/2022,120.0,0.0,Direct,New Business,,Closed and Won,,,Direct Traffic,1,,10.02126655v2,10.0,,2.0,3.0,,2022-11-23,,,,5.0,,,,,60.0,3.66,263.52
11067761451,31496,11/23/2022,637.0,3981.25,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Not Rated,10.02128936v1,10.0,,2.0,3.0,,2022-11-24,,,,54.0,,,,,637.0,2.16,1425.6
11069308717,31497,11/23/2022,250.0,1787.5,Distributor,Existing Business,,Closed and Won,,,Email Marketing,3,Low ,10.02128953v1,10.0,,2.0,3.0,,2022-11-23,,,,21.0,,,,,250.0,2.41,636.24
11001035143,31498,11/18/2022,60.0,693.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Not Rated,10.02128919v1,10.0,,2.0,1.0,,2022-11-24,,,,5.0,,,,,60.0,2.56,184.32
11042315680,31499,11/22/2022,505.0,3120.05,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,Medium ,10.02128823v1,10.0,,2.0,1.0,,2022-11-24,,,,22.0,,,,,253.0,1.96,540.96
9025700407,31502,5/27/2022,415.0,3373.95,Distributor,Existing Business,,Closed and Won,,,WT Strategic Partnerships,2,High Res Preview,55.0298257v2,55.0,,114.0,1.0,,2022-11-28,,,,35.0,,,,,415.0,1.96,846.72
11067548807,31503,11/23/2022,150.0,1204.5,Distributor,Existing Business,,Closed and Won,Portal Order,,Event Longer Than 1 Year Ago,2,,10.0264810v4,10.0,,2.0,1.0,,2022-11-25,,,,13.0,,,,,150.0,1.96,329.28
11086544445,31504,11/25/2022,132.0,1158.96,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0241477v2,10.0,,2.0,3.0,,2022-11-25,,,,11.0,,,,,132.0,2.41,347.04
10845454413,31505,11/7/2022,60.0,944.4,Direct,New Business,,Closed and Won,3D Builder,,Intake,1,High Res Preview,10.02125867v2,10.0,,2.0,1.0,,2022-11-25,,,,5.0,,,,,60.0,2.56,184.32
11000941355,31506,11/18/2022,250.0,2691.33,Direct,New Business,,Closed and Won,3D Builder,,Intake,1,High Res Preview,10.02128314v4,10.0,,2.0,3.0,,2022-11-28,,,,21.0,,,,,250.0,2.41,636.24
10809342729,31507,11/4/2022,80.0,780.8,Distributor,Existing Business,,Closed and Won,,,ESP Central,2,Not Rated,10.02128529v1,10.0,,2.0,1.0,,2022-11-27,,,,7.0,,,,,80.0,2.56,245.76
10886059161,31508,11/10/2022,60.0,675.6,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,Low ,10.02129112v1,10.0,,2.0,4.0,,2022-11-27,,,,5.0,,,,,60.0,2.58,185.76
10811483566,31509,11/4/2022,275.0,2291.45,Distributor,New Business,,Closed and Won,,,Email Marketing,1,High Res Preview,10.02127173v1,10.0,,2.0,3.0,,2022-11-28,,,,23.0,,,,,275.0,2.41,694.08
11050687272,31510,11/22/2022,100.0,1189.0,Distributor,Existing Business,,Closed and Won,Intake 3.0,,Email Marketing,1,High Res Preview,55.02128868v1,55.0,,114.0,1.0,,2022-11-28,,,,9.0,,,,,100.0,2.56,307.2
10858414177,31511,11/8/2022,120.0,1484.4,Direct,Existing Business,,Closed and Won,Intake 3.0,,Email Marketing,1,Medium ,10.02126206v3,10.0,,2.0,1.0,,2022-11-28,,,,10.0,,,,,120.0,2.23,294.36
11052020557,31512,11/22/2022,81.0,932.31,Distributor,Existing Business,,Closed and Won,Reorder Button,,Organic Search,1,,10.02115292v1,10.0,,2.0,1.0,,2022-11-28,,,,7.0,,,,,81.0,2.56,245.76
11086028889,31514,11/25/2022,120.0,663.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0236144v1,10.0,,2.0,3.0,,2022-11-29,,,,10.0,,,,,120.0,2.58,340.56
10785694506,31515,11/2/2022,120.0,1454.4,Direct,New Business,,Closed and Won,,,Pre-Hubspot Contact,1,Low ,10.02125054v4,10.0,,2.0,3.0,,2022-11-23,,,,10.0,,,,,120.0,2.58,340.56
11127421237,31516,11/28/2022,528.0,3956.64,Wholesale,Existing Business,,Closed and Won,Portal Order,,Direct Traffic,1,,10.022333v2,10.0,,2.0,3.0,,2022-11-28,,,,12.0,,,,,144.0,2.41,375.96
11127421237,31516,11/28/2022,528.0,3956.64,Wholesale,Existing Business,,Closed and Won,Portal Order,,Direct Traffic,1,,10.0253616v1,10.0,,2.0,3.0,,2022-11-28,,,,12.0,,,,,144.0,2.41,375.96
11127421237,31516,11/28/2022,528.0,3956.64,Wholesale,Existing Business,,Closed and Won,Portal Order,,Direct Traffic,1,,10.0231687v1,10.0,,2.0,3.0,,2022-11-28,,,,20.0,,,,,240.0,2.41,607.32
10333469544,31517,9/27/2022,300.0,1659.0,Distributor,New Business,,Closed and Won,,,Event in the Past Year,2,High Res Preview,10.02117156v1,10.0,,2.0,1.0,,2022-11-28,,,,25.0,,,,,300.0,1.96,611.52
11034635952,31518,11/21/2022,60.0,854.4,Direct,Existing Business,,Closed and Won,Intake 3.0,,Direct Traffic,1,High Res Preview,10.02129053v1,10.0,,2.0,1.0,,2022-11-28,,,,5.0,,,,,60.0,2.56,184.32
11029559113,31519,11/21/2022,206.0,1808.68,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview,10.02128286v1,10.0,,2.0,3.0,,2022-12-07,,,,18.0,,,,,206.0,2.41,549.48
11077468266,31520,11/24/2022,250.0,1930.0,Distributor,Existing Business,,Closed and Won,3D Builder,,SAGE,1,High Res Preview,55.02129095v2,55.0,,114.0,1.0,,2022-11-28,,,,21.0,,,,,250.0,1.96,517.44
10984866225,31521,11/17/2022,122.0,979.66,Distributor,Existing Business,,Closed and Won,,,Email Marketing,1,Not Rated,10.02128492v3,10.0,,2.0,1.0,,2022-11-28,,,,11.0,,,,,122.0,2.23,321.12
10985205648,31522,11/17/2022,140.0,1313.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Not Rated,55.02127992v1,55.0,,114.0,1.0,,2022-11-28,,,,12.0,,,,,140.0,1.96,305.76
11128907312,31523,11/28/2022,60.0,944.4,Direct,Existing Business,,Closed and Won,,,Paid Search,1,,10.0265943v1,10.0,,2.0,3.0,,2022-11-28,,,,5.0,,,,,60.0,3.66,263.52
11032544265,31524,11/21/2022,60.0,1042.66,Direct,New Business,,Closed and Won,Intake 3.0,,Direct Traffic,1,High Res Preview,10.02128643v3,10.0,,2.0,1.0,,2022-11-28,,,,5.0,,,,,60.0,2.56,184.32
11129046090,31525,11/28/2022,120.0,963.6,Distributor,Existing Business,,Closed and Won,,,SAGE,1,High Res Preview,10.02129465v1,10.0,,2.0,1.0,,2022-11-29,,,,10.0,,,,,120.0,2.23,294.36
10768482581,31526,11/1/2022,120.0,864.0,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,High Res Preview,932131937v3,93.0,120.0,120.0,10.0,44942.0,2022-12-21,Distributor,existingbusiness,10768482581.0,10.0,1.8,0.0,237.6,216.0,,,216.0
11043096696,31527,11/22/2022,180.0,2444.99,Direct,Existing Business,,Closed and Won,Intake 3.0,,Email Marketing,1,High Res Preview,10.02129040v2,10.0,,2.0,3.0,,2022-11-28,,,,15.0,,,,,180.0,2.41,462.72
10939213236,31528,11/14/2022,60.0,944.4,Direct,New Business,,Closed and Won,3D Builder,,Direct Traffic,2,Low ,10.02127308v1,10.0,,2.0,1.0,,2022-11-28,,,,5.0,,,,,60.0,2.56,184.32
10708972407,31529,10/27/2022,240.0,2618.4,Direct,New Business,,Closed and Won,3D Builder,,Organic Search,1,High Res Preview,10.02128596v3,10.0,,2.0,1.0,,2022-11-28,,,,20.0,,,,,240.0,1.96,493.92
10983341214,31531,11/17/2022,60.0,854.4,Direct,New Business,,Closed and Won,Intake 3.0,,Intake,1,High Res Preview,10.02127975v1,10.0,,2.0,1.0,,2022-11-28,,,,5.0,,,,,60.0,2.56,184.32
11130250758,31533,11/28/2022,60.0,854.4,Direct,Existing Business,,Closed and Won,Portal Order,,Direct Traffic,2,,10.02123751v3,10.0,,2.0,1.0,,2022-11-28,,,,5.0,,,,,60.0,2.56,184.32
11002389668,31534,11/18/2022,120.0,1968.87,Direct,New Business,,Closed and Won,3D Builder,,Intake,1,High Res Preview,10.02128390v1,10.0,,2.0,4.0,,2022-11-28,,,,5.0,,,,,60.0,2.58,185.76
11002389668,31534,11/18/2022,120.0,1968.87,Direct,New Business,,Closed and Won,3D Builder,,Intake,1,High Res Preview,10.02128395v1,10.0,,2.0,4.0,,2022-11-28,,,,5.0,,,,,60.0,2.58,185.76
11029182307,31535,11/21/2022,225.0,2031.75,Wholesale,New Business,,Closed and Won,,,Client Referral,1,Low ,10.02128247v1,10.0,,2.0,1.0,,2022-11-28,,,,19.0,,,,,225.0,1.96,470.4
10263779331,31536,9/21/2022,300.0,3790.2,Direct,New Business,,Closed and Won,Intake 3.0,,Direct Traffic,1,High Res Preview,10.02116022v1,10.0,,2.0,3.0,,2022-11-28,,,,5.0,,,,,60.0,3.66,263.52
10263779331,31536,9/21/2022,300.0,3790.2,Direct,New Business,,Closed and Won,Intake 3.0,,Direct Traffic,1,High Res Preview,10.02115970v1,10.0,,2.0,3.0,,2022-11-28,,,,10.0,,,,,120.0,2.58,340.56
10263779331,31536,9/21/2022,300.0,3790.2,Direct,New Business,,Closed and Won,Intake 3.0,,Direct Traffic,1,High Res Preview,10.02116005v1,10.0,,2.0,3.0,,2022-11-28,,,,10.0,,,,,120.0,2.58,340.56
10813793052,31537,11/4/2022,60.0,926.4,Direct,New Business,,Closed and Won,Intake 3.0,,Direct Traffic,1,High Res Preview,10.02125667v2,10.0,,2.0,4.0,,2022-11-28,,,,5.0,,,,,60.0,2.58,185.76
11049551737,31538,11/22/2022,61.0,651.79,Distributor,Existing Business,,Closed and Won,,,Email Marketing,1,Low ,55.02128948v1,55.0,,114.0,3.0,,2022-11-29,,,,5.0,,,,,60.0,3.74,269.28
11067255206,31539,11/23/2022,120.0,933.6,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,Low ,10.02128888v1,10.0,,2.0,3.0,,2022-11-28,,,,10.0,,,,,120.0,2.58,340.56
9783079829,31540,8/10/2022,1500.0,12324.26,Direct,Existing Business,,Closed and Won,,,Client Referral,3,Not Rated,932122848v3,93.0,500.0,120.0,10.0,44932.0,2022-11-28,Direct,existingbusiness,9783079829.0,42.0,1.31,0.0,675.96,655.0,,,655.0
9783079829,31540,8/10/2022,1500.0,12324.26,Direct,Existing Business,,Closed and Won,,,Client Referral,3,Not Rated,932122850v2,93.0,500.0,120.0,10.0,44932.0,2022-11-28,Direct,existingbusiness,9783079829.0,42.0,1.31,0.0,675.96,655.0,,,655.0
9783079829,31540,8/10/2022,1500.0,12324.26,Direct,Existing Business,,Closed and Won,,,Client Referral,3,Not Rated,932122851v3,93.0,500.0,120.0,10.0,44932.0,2022-11-28,Direct,existingbusiness,9783079829.0,42.0,1.31,0.0,675.96,655.0,,,655.0
11129015628,31541,11/28/2022,120.0,933.6,Distributor,Existing Business,,Closed and Won,,,SAGE,2,,10.02115976v2,10.0,,2.0,4.0,,2022-12-01,,,,5.0,,,,,60.0,2.58,185.76
11129015628,31541,11/28/2022,120.0,933.6,Distributor,Existing Business,,Closed and Won,,,SAGE,2,,10.02115976v1,10.0,,2.0,4.0,,2022-12-01,,,,5.0,,,,,60.0,2.58,185.76
11130437431,31542,11/28/2022,250.0,1962.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low ,10.02129259v1,10.0,,2.0,3.0,,2022-11-28,,,,21.0,,,,,250.0,2.41,636.24
11132476571,31543,11/28/2022,240.0,1884.0,Distributor,Existing Business,,Payment Pending,Portal Order,,Email Marketing,3,,10.0220628v1,10.0,,2.0,1.0,,2022-11-28,,,,20.0,,,,,240.0,1.96,493.92
11132176493,31544,11/28/2022,240.0,1884.0,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,,10.0223202v1,10.0,,2.0,3.0,,2022-11-28,,,,20.0,,,,,240.0,2.41,607.32
11069586433,31545,11/23/2022,100.0,1126.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,,10.02129197v1,10.0,,2.0,3.0,,2022-11-28,,,,9.0,,,,,100.0,3.58,429.6
11132113739,31546,11/28/2022,240.0,1884.0,Distributor,Existing Business,,Closed and Won,Portal Order,,Email Marketing,2,,10.0217282v1,10.0,,2.0,3.0,,2022-11-28,,,,20.0,,,,,240.0,2.41,607.32
11132279668,31547,11/28/2022,240.0,1884.0,Distributor,Existing Business,,Closed and Won,Portal Order,,Email Marketing,2,,10.0247123v1,10.0,,2.0,3.0,,2022-11-28,,,,20.0,,,,,240.0,2.41,607.32
11132516920,31548,11/28/2022,240.0,1884.0,Distributor,Existing Business,,Closed and Won,Portal Order,,Email Marketing,2,,10.0274432v1,10.0,,2.0,3.0,,2022-11-28,,,,20.0,,,,,240.0,2.41,607.32
11130565141,31549,11/28/2022,215.0,2081.91,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low ,10.02129254v3,10.0,,2.0,1.0,,2022-11-30,,,,18.0,,,,,215.0,1.96,446.88
11131089781,31550,11/28/2022,240.0,2035.2,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,,10.0243865v1,10.0,,2.0,3.0,,2022-11-29,,,,10.0,,,,,120.0,2.58,340.56
11131089781,31550,11/28/2022,240.0,2035.2,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,,10.0243866v1,10.0,,2.0,3.0,,2022-11-29,,,,10.0,,,,,120.0,2.58,340.56
11131003917,31551,11/28/2022,75.0,1180.75,Direct,Existing Business,,Closed and Won,,,Direct Traffic,2,High Res Preview,10.02129288v1,10.0,,2.0,4.0,,2022-11-28,,,,7.0,,,,,75.0,2.58,247.68
11128866170,31552,11/28/2022,240.0,2450.4,Direct,Existing Business,,Closed and Won,Intake 3.0,,Direct Traffic,1,High Res Preview,10.02129209v2,10.0,,2.0,1.0,,2022-11-29,,,,20.0,,,,,240.0,1.96,493.92
11031374186,31553,11/21/2022,96.0,1104.96,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview,10.02128644v1,10.0,,2.0,1.0,,2022-11-29,,,,8.0,,,,,96.0,2.56,276.48
11132984107,31554,11/28/2022,120.0,1749.41,Direct,Existing Business,,Closed and Won,Reorder Button,,Direct Traffic,2,,15.02112837v2,15.0,,7.0,3.0,,2022-11-28,,,,10.0,,,,,120.0,3.7,488.4
10793619986,31555,11/3/2022,120.0,693.6,Distributor,Existing Business,,Closed and Won,,,Email Marketing,1,High Res Preview,10.02126613v2,10.0,,2.0,1.0,,2022-11-29,,,,10.0,,,,,120.0,2.23,294.36
11111670896,31556,11/27/2022,120.0,1997.62,Direct,New Business,,Production,Intake 3.0,,Direct Traffic,1,Low ,10.02129273v1,10.0,,2.0,4.0,,2022-11-30,,,,5.0,,,,,60.0,2.58,185.76
11111670896,31556,11/27/2022,120.0,1997.62,Direct,New Business,,Production,Intake 3.0,,Direct Traffic,1,Low ,10.02129274v1,10.0,,2.0,4.0,,2022-11-30,,,,5.0,,,,,60.0,2.58,185.76
11046750878,31557,11/22/2022,60.0,836.4,Direct,New Business,,Closed and Won,Intake 3.0,,Pre-Hubspot Contact,2,Not Rated,10.02128736v4,10.0,,2.0,4.0,,2022-11-28,,,,5.0,,,,,60.0,2.58,185.76
